Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 1675,FLL,KIN,09/28/2025 11:25am,09/28/2025 12:20pm,115,$127,https://www.jetblue.com/booking/flights?from=FLL&to=KIN&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1775,FLL,KIN,09/28/2025 3:12pm,09/28/2025 4:05pm,113,$127,https://www.jetblue.com/booking/flights?from=FLL&to=KIN&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 607,FLL,LAS,09/28/2025 8:30pm,09/28/2025 10:49pm,319,$159,https://www.jetblue.com/booking/flights?from=FLL&to=LAS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1201,FLL,LAX,09/28/2025 7:00am,09/28/2025 9:35am,335,$149,https://www.jetblue.com/booking/flights?from=FLL&to=LAX&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2801,FLL,LAX,09/28/2025 10:15am,09/28/2025 12:45pm,330,$280,https://www.jetblue.com/booking/flights?from=FLL&to=LAX&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 101,FLL,LAX,09/28/2025 5:37pm,09/28/2025 8:10pm,333,$360,https://www.jetblue.com/booking/flights?from=FLL&to=LAX&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2501,FLL,LAX,09/28/2025 8:40pm,09/28/2025 11:13pm,333,$280,https://www.jetblue.com/booking/flights?from=FLL&to=LAX&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 172,FLL,LGA,09/28/2025 9:45am,09/28/2025 12:38pm,173,$109,https://www.jetblue.com/booking/flights?from=FLL&to=LGA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 272,FLL,LGA,09/28/2025 12:04pm,09/28/2025 3:00pm,176,$244,https://www.jetblue.com/booking/flights?from=FLL&to=LGA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 472,FLL,LGA,09/28/2025 5:05pm,09/28/2025 8:02pm,177,$199,https://www.jetblue.com/booking/flights?from=FLL&to=LGA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 572,FLL,LGA,09/28/2025 8:05pm,09/28/2025 10:59pm,174,$109,https://www.jetblue.com/booking/flights?from=FLL&to=LGA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2427,FLL,MBJ,09/28/2025 9:55am,09/28/2025 10:40am,105,$117,https://www.jetblue.com/booking/flights?from=FLL&to=MBJ&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 827,FLL,MBJ,09/28/2025 1:20pm,09/28/2025 2:08pm,108,$117,https://www.jetblue.com/booking/flights?from=FLL&to=MBJ&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 41,FLL,MDE,09/28/2025 11:30am,09/28/2025 2:05pm,215,$118,https://www.jetblue.com/booking/flights?from=FLL&to=MDE&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1393,FLL,NAS,09/28/2025 11:00am,09/28/2025 12:10pm,70,$79,https://www.jetblue.com/booking/flights?from=FLL&to=NAS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1693,FLL,NAS,09/28/2025 3:52pm,09/28/2025 4:54pm,62,$79,https://www.jetblue.com/booking/flights?from=FLL&to=NAS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2020,FLL,ORH,09/28/2025 12:45pm,09/28/2025 3:50pm,185,$89,https://www.jetblue.com/booking/flights?from=FLL&to=ORH&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2016,FLL,PHL,09/28/2025 8:00am,09/28/2025 10:50am,170,$89,https://www.jetblue.com/booking/flights?from=FLL&to=PHL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2202,FLL,PHL,09/28/2025 4:03pm,09/28/2025 7:00pm,177,$154,https://www.jetblue.com/booking/flights?from=FLL&to=PHL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 273,FLL,PUJ,09/28/2025 11:20am,09/28/2025 1:55pm,155,$150,https://www.jetblue.com/booking/flights?from=FLL&to=PUJ&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1196,FLL,PVD,09/28/2025 2:20pm,09/28/2025 5:25pm,185,$195,https://www.jetblue.com/booking/flights?from=FLL&to=PVD&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2626,FLL,RDU,09/28/2025 8:00pm,09/28/2025 10:12pm,132,$82,https://www.jetblue.com/booking/flights?from=FLL&to=RDU&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1146,FLL,RIC,09/28/2025 8:00pm,09/28/2025 10:25pm,145,$124,https://www.jetblue.com/booking/flights?from=FLL&to=RIC&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2549,FLL,SDQ,09/28/2025 11:00am,09/28/2025 1:24pm,144,$151,https://www.jetblue.com/booking/flights?from=FLL&to=SDQ&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 377,FLL,SFO,09/28/2025 7:15am,09/28/2025 10:18am,363,$130,https://www.jetblue.com/booking/flights?from=FLL&to=SFO&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 277,FLL,SFO,09/28/2025 8:00pm,09/28/2025 11:10pm,370,$174,https://www.jetblue.com/booking/flights?from=FLL&to=SFO&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 39,FLL,SJO,09/28/2025 10:52am,09/28/2025 11:55am,183,$165,https://www.jetblue.com/booking/flights?from=FLL&to=SJO&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 991,FLL,SJU,09/28/2025 7:30am,09/28/2025 10:09am,159,$115,https://www.jetblue.com/booking/flights?from=FLL&to=SJU&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1553,FLL,SJU,09/28/2025 11:10am,09/28/2025 1:54pm,164,$170,https://www.jetblue.com/booking/flights?from=FLL&to=SJU&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1453,FLL,SJU,09/28/2025 5:40pm,09/28/2025 8:20pm,160,$228,https://www.jetblue.com/booking/flights?from=FLL&to=SJU&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1916,GEO,JFK,09/28/2025 3:14pm,09/28/2025 9:00pm,346,$220,https://www.jetblue.com/booking/flights?from=GEO&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1966,GEO,JFK,09/28/2025 10:59pm,09/28/2025 4:44am,345,$220,https://www.jetblue.com/booking/flights?from=GEO&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 350,GND,JFK,09/28/2025 3:57pm,09/28/2025 9:00pm,303,$687,https://www.jetblue.com/booking/flights?from=GND&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1383,GUA,FLL,09/28/2025 1:38pm,09/28/2025 6:34pm,176,$121,https://www.jetblue.com/booking/flights?from=GUA&to=FLL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1329,GUA,JFK,09/28/2025 4:19pm,09/28/2025 10:59pm,280,$209,https://www.jetblue.com/booking/flights?from=GUA&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1256,GYE,FLL,09/28/2025 2:40pm,09/28/2025 8:09pm,269,$170,https://www.jetblue.com/booking/flights?from=GYE&to=FLL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1770,GYE,JFK,09/28/2025 9:30pm,09/28/2025 5:02am,392,$470,https://www.jetblue.com/booking/flights?from=GYE&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2121,HPN,ACK,09/28/2025 8:59am,09/28/2025 10:00am,61,$104,https://www.jetblue.com/booking/flights?from=HPN&to=ACK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 813,HPN,FLL,09/28/2025 9:39am,09/28/2025 12:35pm,176,$220,https://www.jetblue.com/booking/flights?from=HPN&to=FLL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 613,HPN,FLL,09/28/2025 8:55pm,09/28/2025 11:49pm,174,$79,https://www.jetblue.com/booking/flights?from=HPN&to=FLL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2695,HPN,MCO,09/28/2025 9:00am,09/28/2025 11:45am,165,$107,https://www.jetblue.com/booking/flights?from=HPN&to=MCO&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 595,HPN,MCO,09/28/2025 1:00pm,09/28/2025 3:53pm,173,$107,https://www.jetblue.com/booking/flights?from=HPN&to=MCO&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 495,HPN,MCO,09/28/2025 3:59pm,09/28/2025 6:54pm,175,$79,https://www.jetblue.com/booking/flights?from=HPN&to=MCO&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 195,HPN,MCO,09/28/2025 7:59pm,09/28/2025 10:47pm,168,$79,https://www.jetblue.com/booking/flights?from=HPN&to=MCO&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1067,HPN,PBI,09/28/2025 6:30am,09/28/2025 9:14am,164,$84,https://www.jetblue.com/booking/flights?from=HPN&to=PBI&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1167,HPN,PBI,09/28/2025 10:55am,09/28/2025 1:49pm,174,$272,https://www.jetblue.com/booking/flights?from=HPN&to=PBI&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1767,HPN,PBI,09/28/2025 4:29pm,09/28/2025 7:29pm,180,$84,https://www.jetblue.com/booking/flights?from=HPN&to=PBI&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1567,HPN,PBI,09/28/2025 6:30pm,09/28/2025 9:25pm,175,$84,https://www.jetblue.com/booking/flights?from=HPN&to=PBI&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1551,HPN,RSW,09/28/2025 7:00am,09/28/2025 9:56am,176,$79,https://www.jetblue.com/booking/flights?from=HPN&to=RSW&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1251,HPN,RSW,09/28/2025 2:40pm,09/28/2025 5:45pm,185,$104,https://www.jetblue.com/booking/flights?from=HPN&to=RSW&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2601,HPN,SJU,09/28/2025 8:00am,09/28/2025 11:45am,225,$132,https://www.jetblue.com/booking/flights?from=HPN&to=SJU&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1447,HPN,TPA,09/28/2025 7:30am,09/28/2025 10:18am,168,$64,https://www.jetblue.com/booking/flights?from=HPN&to=TPA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1964,HYA,JFK,09/28/2025 10:16am,09/28/2025 11:29am,73,$172,https://www.jetblue.com/booking/flights?from=HYA&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 932,IAH,BOS,09/28/2025 2:35pm,09/28/2025 7:48pm,253,$174,https://www.jetblue.com/booking/flights?from=IAH&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1290,ILM,BOS,09/28/2025 12:55pm,09/28/2025 3:37pm,162,$79,https://www.jetblue.com/booking/flights?from=ILM&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 547,ISP,MCO,09/28/2025 4:19pm,09/28/2025 7:07pm,168,$119,https://www.jetblue.com/booking/flights?from=ISP&to=MCO&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 545,ISP,PBI,09/28/2025 1:55pm,09/28/2025 4:42pm,167,$240,https://www.jetblue.com/booking/flights?from=ISP&to=PBI&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1310,JAX,BOS,09/28/2025 12:47pm,09/28/2025 4:00pm,193,$289,https://www.jetblue.com/booking/flights?from=JAX&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 610,JAX,BOS,09/28/2025 7:30pm,09/28/2025 10:11pm,161,$159,https://www.jetblue.com/booking/flights?from=JAX&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1678,JAX,JFK,09/28/2025 6:35am,09/28/2025 8:59am,144,$84,https://www.jetblue.com/booking/flights?from=JAX&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2678,JAX,JFK,09/28/2025 11:25am,09/28/2025 1:42pm,137,$199,https://www.jetblue.com/booking/flights?from=JAX&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 678,JAX,JFK,09/28/2025 5:12pm,09/28/2025 7:29pm,137,$239,https://www.jetblue.com/booking/flights?from=JAX&to=JFK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 65,JFK,ABQ,09/28/2025 8:00pm,09/28/2025 10:48pm,288,$109,https://www.jetblue.com/booking/flights?from=JFK&to=ABQ&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2091,JFK,ACK,09/28/2025 9:45am,09/28/2025 11:00am,75,$94,https://www.jetblue.com/booking/flights?from=JFK&to=ACK&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2288,JFK,AMS,09/28/2025 7:30pm,09/28/2025 9:20am,470,$398,https://www.jetblue.com/booking/flights?from=JFK&to=AMS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 919,JFK,ATL,09/28/2025 10:00am,09/28/2025 12:35pm,155,$124,https://www.jetblue.com/booking/flights?from=JFK&to=ATL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 419,JFK,ATL,09/28/2025 3:45pm,09/28/2025 6:17pm,152,$245,https://www.jetblue.com/booking/flights?from=JFK&to=ATL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 719,JFK,ATL,09/28/2025 9:30pm,09/28/2025 11:59pm,149,$124,https://www.jetblue.com/booking/flights?from=JFK&to=ATL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1057,JFK,AUA,09/28/2025 7:26am,09/28/2025 12:00pm,274,$394,https://www.jetblue.com/booking/flights?from=JFK&to=AUA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1457,JFK,AUA,09/28/2025 11:20am,09/28/2025 4:01pm,281,$354,https://www.jetblue.com/booking/flights?from=JFK&to=AUA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 675,JFK,BDL,09/28/2025 9:25pm,09/28/2025 10:29pm,64,$59,https://www.jetblue.com/booking/flights?from=JFK&to=BDL&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 361,JFK,BGI,09/28/2025 9:00am,09/28/2025 1:57pm,297,$225,https://www.jetblue.com/booking/flights?from=JFK&to=BGI&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1173,JFK,BNA,09/28/2025 11:15am,09/28/2025 12:40pm,145,$219,https://www.jetblue.com/booking/flights?from=JFK&to=BNA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 473,JFK,BNA,09/28/2025 8:00pm,09/28/2025 9:37pm,157,$219,https://www.jetblue.com/booking/flights?from=JFK&to=BNA&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 518,JFK,BOS,09/28/2025 6:45am,09/28/2025 7:58am,73,$99,https://www.jetblue.com/booking/flights?from=JFK&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 818,JFK,BOS,09/28/2025 8:15am,09/28/2025 9:34am,79,$99,https://www.jetblue.com/booking/flights?from=JFK&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 418,JFK,BOS,09/28/2025 10:30am,09/28/2025 11:45am,75,$99,https://www.jetblue.com/booking/flights?from=JFK&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1118,JFK,BOS,09/28/2025 12:30pm,09/28/2025 1:49pm,79,$99,https://www.jetblue.com/booking/flights?from=JFK&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 318,JFK,BOS,09/28/2025 2:34pm,09/28/2025 4:23pm,109,$99,https://www.jetblue.com/booking/flights?from=JFK&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 618,JFK,BOS,09/28/2025 4:50pm,09/28/2025 6:38pm,108,$134,https://www.jetblue.com/booking/flights?from=JFK&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 718,JFK,BOS,09/28/2025 7:45pm,09/28/2025 9:14pm,89,$134,https://www.jetblue.com/booking/flights?from=JFK&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1318,JFK,BOS,09/28/2025 10:55pm,09/28/2025 12:14am,79,$99,https://www.jetblue.com/booking/flights?from=JFK&to=BOS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 539,JFK,BQN,09/28/2025 10:30pm,09/28/2025 2:33am,243,$132,https://www.jetblue.com/booking/flights?from=JFK&to=BQN&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1602,JFK,BUF,09/28/2025 7:30am,09/28/2025 8:54am,84,$174,https://www.jetblue.com/booking/flights?from=JFK&to=BUF&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2902,JFK,BUF,09/28/2025 1:30pm,09/28/2025 2:57pm,87,$259,https://www.jetblue.com/booking/flights?from=JFK&to=BUF&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1202,JFK,BUF,09/28/2025 5:30pm,09/28/2025 7:04pm,94,$259,https://www.jetblue.com/booking/flights?from=JFK&to=BUF&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 102,JFK,BUF,09/28/2025 8:29pm,09/28/2025 10:07pm,98,$229,https://www.jetblue.com/booking/flights?from=JFK&to=BUF&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 358,JFK,BUR,09/28/2025 4:55pm,09/28/2025 8:05pm,370,$359,https://www.jetblue.com/booking/flights?from=JFK&to=BUR&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1907,JFK,CDG,09/28/2025 9:45pm,09/28/2025 11:25am,460,$369,https://www.jetblue.com/booking/flights?from=JFK&to=CDG&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1273,JFK,CHS,09/28/2025 8:10am,09/28/2025 10:25am,135,$89,https://www.jetblue.com/booking/flights?from=JFK&to=CHS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2473,JFK,CHS,09/28/2025 3:30pm,09/28/2025 5:45pm,135,$144,https://www.jetblue.com/booking/flights?from=JFK&to=CHS&depart=09%2F28%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
