Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 2321,BOS,PBI,10/01/2025 12:00pm,10/01/2025 3:25pm,205,$179,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PBI&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1321,BOS,PBI,10/01/2025 3:25pm,10/01/2025 6:43pm,198,$119,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PBI&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1159,BOS,PHL,10/01/2025 7:45am,10/01/2025 9:22am,97,$74,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PHL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2459,BOS,PHL,10/01/2025 1:24pm,10/01/2025 3:00pm,96,$74,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PHL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2159,BOS,PHL,10/01/2025 3:35pm,10/01/2025 5:15pm,100,$74,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PHL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1859,BOS,PHL,10/01/2025 7:45pm,10/01/2025 9:50pm,125,$84,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PHL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1585,BOS,PIT,10/01/2025 8:00am,10/01/2025 10:04am,124,$79,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PIT&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1785,BOS,PIT,10/01/2025 1:42pm,10/01/2025 3:30pm,108,$79,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PIT&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2185,BOS,PIT,10/01/2025 5:18pm,10/01/2025 7:20pm,122,$79,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PIT&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2385,BOS,PIT,10/01/2025 7:55pm,10/01/2025 10:09pm,134,$79,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PIT&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 206,BOS,PQI,10/01/2025 8:55pm,10/01/2025 10:40pm,105,$54,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PQI&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2895,BOS,PUJ,10/01/2025 7:00am,10/01/2025 11:05am,245,$176,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PUJ&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1883,BOS,RDU,10/01/2025 7:00am,10/01/2025 9:07am,127,$76,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RDU&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2083,BOS,RDU,10/01/2025 11:09am,10/01/2025 1:15pm,126,$76,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RDU&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2283,BOS,RDU,10/01/2025 3:55pm,10/01/2025 6:04pm,129,$76,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RDU&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2783,BOS,RDU,10/01/2025 5:39pm,10/01/2025 8:03pm,144,$76,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RDU&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1281,BOS,RIC,10/01/2025 9:25am,10/01/2025 11:25am,120,$84,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RIC&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1081,BOS,RIC,10/01/2025 4:20pm,10/01/2025 6:26pm,126,$84,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RIC&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 165,BOS,RSW,10/01/2025 6:45am,10/01/2025 10:21am,216,$254,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RSW&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2065,BOS,RSW,10/01/2025 12:35pm,10/01/2025 4:05pm,210,$294,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RSW&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 265,BOS,RSW,10/01/2025 7:20pm,10/01/2025 11:18pm,238,$469,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RSW&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 619,BOS,SAN,10/01/2025 7:18am,10/01/2025 10:30am,372,$144,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SAN&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 219,BOS,SAN,10/01/2025 9:00am,10/01/2025 12:20pm,380,$229,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SAN&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 319,BOS,SAN,10/01/2025 3:45pm,10/01/2025 6:58pm,373,$229,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SAN&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 249,BOS,SAV,10/01/2025 7:50am,10/01/2025 10:31am,161,$89,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SAV&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 449,BOS,SAV,10/01/2025 12:30pm,10/01/2025 3:15pm,165,$89,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SAV&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 861,BOS,SJU,10/01/2025 8:00am,10/01/2025 12:17pm,257,$197,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SJU&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 651,BOS,SRQ,10/01/2025 7:10am,10/01/2025 10:39am,209,$226,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SRQ&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2023,BOS,STI,10/01/2025 6:50am,10/01/2025 10:39am,229,$287,https://www.jetblue.com/booking/cb-flights?from=BOS&to=STI&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,737.0
B6 845,BOS,SYR,10/01/2025 6:40pm,10/01/2025 8:11pm,91,$79,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SYR&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 891,BOS,TPA,10/01/2025 6:00am,10/01/2025 9:21am,201,$99,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 491,BOS,TPA,10/01/2025 9:54am,10/01/2025 1:25pm,211,$164,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 691,BOS,TPA,10/01/2025 2:20pm,10/01/2025 5:44pm,204,$164,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 591,BOS,TPA,10/01/2025 6:15pm,10/01/2025 9:47pm,212,$119,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2040,CLE,BOS,10/01/2025 11:00am,10/01/2025 12:47pm,107,$89,https://www.jetblue.com/booking/cb-flights?from=CLE&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 640,CLE,BOS,10/01/2025 4:00pm,10/01/2025 6:10pm,130,$99,https://www.jetblue.com/booking/cb-flights?from=CLE&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1532,CTG,JFK,10/01/2025 3:05pm,10/01/2025 9:06pm,301,$241,https://www.jetblue.com/booking/cb-flights?from=CTG&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 772,CUN,BOS,10/01/2025 1:15pm,10/01/2025 6:52pm,277,$170,https://www.jetblue.com/booking/cb-flights?from=CUN&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1230,CUN,EWR,10/01/2025 12:30pm,10/01/2025 5:27pm,237,$163,https://www.jetblue.com/booking/cb-flights?from=CUN&to=EWR&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1796,CUN,FLL,10/01/2025 1:00pm,10/01/2025 3:48pm,108,$144,https://www.jetblue.com/booking/cb-flights?from=CUN&to=FLL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 152,CUN,JFK,10/01/2025 11:20am,10/01/2025 4:07pm,227,$163,https://www.jetblue.com/booking/cb-flights?from=CUN&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1052,CUN,JFK,10/01/2025 2:35pm,10/01/2025 7:29pm,234,$163,https://www.jetblue.com/booking/cb-flights?from=CUN&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 52,CUN,JFK,10/01/2025 3:40pm,10/01/2025 8:29pm,229,$163,https://www.jetblue.com/booking/cb-flights?from=CUN&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1014,CUN,MCO,10/01/2025 3:40pm,10/01/2025 6:40pm,120,$153,https://www.jetblue.com/booking/cb-flights?from=CUN&to=MCO&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1796,CUN,MCO,10/01/2025 1:00pm,10/01/2025 9:45pm,465,$237,https://www.jetblue.com/booking/cb-flights?from=CUN&to=MCO&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1854,DCA,BOS,10/01/2025 8:00am,10/01/2025 9:33am,93,$64,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 554,DCA,BOS,10/01/2025 10:00am,10/01/2025 11:35am,95,$64,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2454,DCA,BOS,10/01/2025 11:15am,10/01/2025 12:47pm,92,$64,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1354,DCA,BOS,10/01/2025 1:20pm,10/01/2025 3:15pm,115,$64,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 56,DCA,BOS,10/01/2025 3:15pm,10/01/2025 5:28pm,133,$64,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2954,DCA,BOS,10/01/2025 4:45pm,10/01/2025 6:44pm,119,$64,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2754,DCA,BOS,10/01/2025 6:59pm,10/01/2025 8:39pm,100,$174,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 379,DCA,FLL,10/01/2025 7:37am,10/01/2025 10:20am,163,$59,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 579,DCA,FLL,10/01/2025 10:41am,10/01/2025 1:19pm,158,$59,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1579,DCA,FLL,10/01/2025 5:30pm,10/01/2025 8:10pm,160,$59,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1979,DCA,FLL,10/01/2025 8:19pm,10/01/2025 10:59pm,160,$59,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 254,DCA,JFK,10/01/2025 6:19am,10/01/2025 7:30am,71,$74,https://www.jetblue.com/booking/cb-flights?from=DCA&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1254,DCA,JFK,10/01/2025 5:20pm,10/01/2025 6:37pm,77,$74,https://www.jetblue.com/booking/cb-flights?from=DCA&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1923,DCA,MCO,10/01/2025 11:00am,10/01/2025 1:23pm,143,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2423,DCA,MCO,10/01/2025 4:00pm,10/01/2025 6:30pm,150,$69,https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2523,DCA,MCO,10/01/2025 8:00pm,10/01/2025 10:31pm,151,$69,https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2433,DCA,PBI,10/01/2025 7:00am,10/01/2025 9:30am,150,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=PBI&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 23,DCA,PBI,10/01/2025 6:15pm,10/01/2025 8:40pm,145,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=PBI&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1347,DCA,SJU,10/01/2025 8:30am,10/01/2025 12:19pm,229,$155,https://www.jetblue.com/booking/cb-flights?from=DCA&to=SJU&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 394,DEN,BOS,10/01/2025 2:10pm,10/01/2025 8:29pm,259,$214,https://www.jetblue.com/booking/cb-flights?from=DEN&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 994,DEN,BOS,10/01/2025 11:59pm,10/01/2025 5:54am,235,$189,https://www.jetblue.com/booking/cb-flights?from=DEN&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1498,DEN,JFK,10/01/2025 11:25am,10/01/2025 5:15pm,230,$129,https://www.jetblue.com/booking/cb-flights?from=DEN&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1214,DFW,BOS,10/01/2025 12:45pm,10/01/2025 6:00pm,255,$235,https://www.jetblue.com/booking/cb-flights?from=DFW&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1236,DTW,BOS,10/01/2025 8:05am,10/01/2025 10:01am,116,$94,https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1036,DTW,BOS,10/01/2025 10:50am,10/01/2025 12:46pm,116,$94,https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1136,DTW,BOS,10/01/2025 5:30pm,10/01/2025 7:44pm,134,$94,https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1419,DTW,JFK,10/01/2025 6:00am,10/01/2025 7:45am,105,$79,https://www.jetblue.com/booking/cb-flights?from=DTW&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1119,DTW,JFK,10/01/2025 12:16pm,10/01/2025 1:59pm,103,$79,https://www.jetblue.com/booking/cb-flights?from=DTW&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 842,DUB,BOS,10/01/2025 10:40am,10/01/2025 1:01pm,441,$877,https://www.jetblue.com/booking/cb-flights?from=DUB&to=BOS&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 354,DUB,JFK,10/01/2025 11:30am,10/01/2025 1:56pm,446,$759,https://www.jetblue.com/booking/cb-flights?from=DUB&to=JFK&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1229,EWR,CUN,10/01/2025 8:03am,10/01/2025 11:10am,247,$158,https://www.jetblue.com/booking/cb-flights?from=EWR&to=CUN&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 205,EWR,FLL,10/01/2025 6:59am,10/01/2025 10:09am,190,$74,https://www.jetblue.com/booking/cb-flights?from=EWR&to=FLL&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1573,EWR,LAX,10/01/2025 9:10am,10/01/2025 12:13pm,363,$154,https://www.jetblue.com/booking/cb-flights?from=EWR&to=LAX&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1873,EWR,LAX,10/01/2025 5:15pm,10/01/2025 8:12pm,357,$134,https://www.jetblue.com/booking/cb-flights?from=EWR&to=LAX&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 927,EWR,MCO,10/01/2025 6:45am,10/01/2025 9:39am,174,$64,https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=10%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
